userId,movieId,rating,timestamp
7293,1,4.0,1434092884
7321,1,4.5,1183483703
7333,1,0.5,1076961513
7341,1,2.0,1443393600
7372,1,4.0,834057409
7383,1,3.0,892316269
7457,1,4.5,1429648684
7470,1,5.0,1376357264
7480,1,4.0,982720749
7501,1,5.0,1070143440
7602,1,4.0,978723679
7669,1,4.5,1433364277
7822,1,1.0,1002125840
7840,1,4.0,1447985224
7850,1,5.0,861727152
7930,1,4.0,1151801408
7971,1,4.0,1139946924
8019,1,4.0,1449623226
8150,1,2.5,1183127322
8162,1,2.0,1467930410
8186,1,4.0,1092034096
8238,1,5.0,835341100
8313,1,3.0,1207610689
8442,1,4.5,1254075324
8470,1,5.0,1453631383
8531,1,3.0,1073372308
8546,1,5.0,1476445039
8745,1,3.5,1207886419
8926,1,3.0,1498760963
8973,1,3.5,1447132766
8998,1,3.0,1212420429
9080,1,5.0,958609116
9106,1,3.0,846425980
9151,1,3.5,1160613440
9282,1,2.0,1229520156
9411,1,4.0,941557863
9461,1,3.0,1212026975
9556,1,4.0,1175150052
9557,1,5.0,834668569
9624,1,5.0,835308224
9862,1,5.0,957129398
9935,1,5.0,828302956
9993,1,4.5,1111758927
10049,1,5.0,1483346417
10057,1,5.0,846675002
10071,1,5.0,1383567601
10171,1,3.5,1277159193
10270,1,4.5,1452190512
10307,1,3.5,1121034118
10379,1,5.0,855496766
10384,1,3.0,868146218
10427,1,5.0,848583747
10443,1,4.0,1257656438
10455,1,3.0,832214876
10491,1,4.0,1121049124
10515,1,3.0,1424227384
10648,1,5.0,985112793
10667,1,5.0,834653147
10807,1,4.0,1122682140
10893,1,3.0,1527719688
10930,1,5.0,1572701148
11115,1,5.0,965574537
11166,1,5.0,945646041
11373,1,4.0,1264415994
11394,1,4.0,946245374
11410,1,3.0,849985051
11426,1,5.0,846065597
11621,1,4.0,1505427951
11642,1,5.0,851022900
11658,1,1.0,862657176
11659,1,5.0,1304131910
11674,1,4.0,1050219177
11723,1,3.0,1203208238
11825,1,3.0,1430154702
12037,1,4.0,1484952052
12064,1,5.0,946015561
12113,1,5.0,974838507
12133,1,4.5,1387061079
12144,1,5.0,1417683976
12281,1,4.0,954189447
12308,1,5.0,974574155
12352,1,3.0,1479038074
12389,1,4.0,1455646065
12394,1,3.0,856785191
12480,1,3.0,1434151292
12481,1,3.5,1546095909
12586,1,4.0,852383857
12635,1,2.5,1233810013
12763,1,4.0,829322340
12789,1,3.0,865609368
12798,1,5.0,1497713101
12841,1,3.0,1476382541
12864,1,4.0,1048803877
12926,1,4.5,1530283979
13187,1,5.0,950783934
13225,1,3.0,1466480675
13231,1,3.5,1151610541
13354,1,2.0,1509766961
13459,1,4.0,1446988929
13657,1,4.0,976158694
13699,1,5.0,1047880973
13746,1,3.5,1429933092
13753,1,3.0,879927461
13823,1,3.5,1141344674
13830,1,3.5,1197688688
13859,1,4.0,1008813524
13998,1,3.5,1455370365
14020,1,4.0,1257644831
14097,1,4.0,1229408558
14300,1,4.5,1490712000
14336,1,4.0,1004985969
14349,1,4.5,1509826018
14464,1,0.5,1461438305
14475,1,4.5,1223128274
14576,1,5.0,834091345
14613,1,4.0,1554001200
14631,1,3.5,1262482486
14705,1,3.5,1075849857
14842,1,2.0,850807503
14960,1,5.0,1436036316
15013,1,3.5,1250428417
15058,1,3.5,1226185448
15113,1,4.0,1548896074
15121,1,4.0,1170895317
15229,1,2.0,963717617
15272,1,4.5,1185241597
15394,1,4.0,1180570686
15427,1,3.0,974697002
15469,1,4.0,867136757
15506,1,3.0,1169233040
15574,1,5.0,1437052613
15621,1,4.0,994416831
15695,1,4.0,1390751647
15774,1,4.0,961598982
15780,1,4.0,1453192157
15786,1,3.5,1261251008
15825,1,4.5,1281301670
15989,1,4.0,858440121
16084,1,3.5,1306295730
16092,1,5.0,992232948
16155,1,4.5,1104939397
16227,1,4.0,1347145493
16271,1,4.0,1486011897
16339,1,4.5,1450047735
16563,1,4.0,1462706479
16567,1,4.0,846953970
16659,1,3.5,1218098656
16724,1,5.0,830060950
16786,1,4.0,1023681590
16797,1,3.0,863036332
16867,1,3.0,1422033448
16903,1,5.0,1010162307
16940,1,4.0,1119985869
16956,1,3.0,901016190
17090,1,3.0,939493792
17308,1,3.0,940187455
17374,1,4.0,1524660027
17582,1,4.0,1134811412
17652,1,5.0,911700155
17702,1,5.0,1535221139
17767,1,3.5,1217800976
17780,1,4.0,1546080540
17784,1,3.0,858591421
18212,1,2.0,1473049529
18231,1,3.0,968369211
18243,1,4.0,1318517831
18351,1,5.0,980859727
18352,1,3.0,993482681
18357,1,5.0,992703977
18399,1,4.5,1103702464
18413,1,3.5,1527303654
18473,1,4.0,1467004817
18544,1,3.0,1111543813
18546,1,5.0,854450259
18771,1,3.0,1117671556
18856,1,3.0,880155409
18868,1,5.0,973006262
18871,1,2.0,1001995301
18912,1,2.0,1348161937
18923,1,4.0,1448286274
18983,1,5.0,1042920312
19044,1,4.0,853971128
19112,1,4.0,1192063091
19325,1,5.0,1546740945
19440,1,3.5,1541373648
19562,1,4.0,1111487468
19633,1,3.0,834981065
19699,1,4.0,1552508489
19763,1,5.0,992311856
19890,1,3.0,976675065
19935,1,4.0,831396700
19936,1,2.5,1446801533
20049,1,3.0,1423408827
20219,1,4.0,858517581
20274,1,5.0,860485294
20299,1,3.0,1442109650
20572,1,4.0,1212654568
20635,1,4.5,1464276217
20751,1,4.0,1549828576
20765,1,3.0,1303325028
20994,1,3.0,1204252819
21081,1,4.0,1181566967
21090,1,3.0,1013129596
21145,1,3.0,1078607896
21162,1,4.5,1428722557
21317,1,5.0,1000430997
21343,1,2.5,1269701970
21351,1,3.5,1459600083
21433,1,4.0,854008821
21546,1,3.5,1432578902
21659,1,3.0,866224533
21746,1,3.0,967341835
21799,1,4.0,978498256
22028,1,3.5,1557982975
22101,1,3.5,1455209816
22125,1,4.5,1147037744
22134,1,5.0,832346435
22264,1,5.0,853357091
22307,1,4.0,1277262784
22320,1,5.0,848756650
22341,1,4.0,941625114
22630,1,5.0,962996175
22681,1,5.0,835754204
22751,1,3.5,1225303552
22835,1,5.0,849547508
22859,1,5.0,1106429119
22919,1,3.0,1182552691
22930,1,4.0,854089423
22948,1,4.5,1232424108
23123,1,4.5,1129715218
23128,1,5.0,960501161
23177,1,5.0,891423421
23201,1,4.0,832138274
23271,1,4.0,851173042
23422,1,4.0,846372348
23452,1,5.0,1445087849
23483,1,3.5,1110276990
23515,1,5.0,1435033377
23542,1,5.0,1324264885
23661,1,5.0,864692825
23859,1,5.0,829943569
23863,1,5.0,940212024
23932,1,3.5,1533154414
24018,1,4.0,998876495
24155,1,3.0,1339034286
24204,1,5.0,835802051
24240,1,2.5,1129748452
24293,1,2.5,1191519152
24295,1,3.0,1487177258
24356,1,4.0,1481775360
24375,1,2.0,1436712388
24500,1,5.0,1514544655
24531,1,4.0,1341923344
24674,1,5.0,901234102
24676,1,4.0,1198159986
24755,1,4.0,832772953
24816,1,4.0,1264016721
24865,1,5.0,849009059
24963,1,4.0,864851354
25046,1,4.0,851937365
25064,1,5.0,1288617939
25164,1,4.0,835348179
25306,1,4.0,847650561
25321,1,3.5,1508901640
25323,1,5.0,1051379692
25339,1,4.0,852566547
25354,1,5.0,966281396
25370,1,3.5,1257207169
25404,1,4.0,867442074
25408,1,3.5,1117111241
25442,1,4.0,901191911
25508,1,3.5,1337483466
25526,1,4.0,938529510
25588,1,4.0,1554075160
25662,1,4.0,858954831
25672,1,5.0,1254121290
25676,1,4.0,850779492
25679,1,4.0,939043748
25693,1,4.5,1531675466
25704,1,4.0,939228357
25875,1,4.0,1480796321
26072,1,5.0,859301691
26115,1,3.0,1180356563
26147,1,2.0,835282515
26157,1,4.0,975547527
26158,1,3.0,866540197
26206,1,2.5,1273956378
26218,1,5.0,1291562737
26346,1,3.0,946276020
26348,1,3.0,860023742
26357,1,4.0,1467479484
26403,1,4.0,1194618750
26420,1,4.0,1572613025
26471,1,4.0,1500525151
26517,1,2.5,1442217873
26596,1,4.0,980286511
26729,1,4.0,1147545175
26815,1,4.5,1300674766
26969,1,2.0,1112220476
27104,1,3.0,863227450
27177,1,3.0,1111720460
27274,1,4.5,1515951247
27431,1,5.0,849667827
27463,1,4.0,1073097171
27563,1,4.0,1132501346
27597,1,5.0,831711053
27690,1,4.5,1438554910
27699,1,4.0,864727954
27874,1,5.0,975392914
28066,1,5.0,984595991
28151,1,4.0,857108085
28594,1,3.5,1165735702
28755,1,3.0,1081155175
28784,1,3.0,832247181
28933,1,4.0,975220319
28982,1,3.0,959835481
28986,1,5.0,956591515
29002,1,3.0,832794138
29159,1,5.0,846604363
29410,1,4.5,1166654758
29415,1,5.0,834773036
29428,1,3.0,852823539
29435,1,4.0,882324005
29600,1,4.5,1153893822
29896,1,2.5,1181458450
29897,1,5.0,1242938760
30096,1,3.0,847385005
30102,1,4.0,1243745456
30169,1,3.0,940594889
30189,1,5.0,1380847292
30362,1,4.0,1434412872
30379,1,5.0,945132065
30384,1,3.0,1037043223
30440,1,3.5,1281982005
30448,1,4.5,1245096472
30451,1,1.0,1379983125
30477,1,4.0,1155735724
30509,1,4.0,1506724525
30564,1,4.0,1357033446
30654,1,4.5,1547160720
30762,1,5.0,849550223
30799,1,4.0,1172955220
30823,1,3.0,1440345516
30902,1,3.0,942310639
31005,1,3.0,851766074
31016,1,3.0,1388531688
31072,1,4.5,1318778686
31225,1,1.0,1455192468
31232,1,4.0,855776141
31276,1,3.0,852374172
31279,1,3.5,1572010188
31315,1,5.0,833392572
31360,1,3.0,1298067027
31444,1,2.0,1446344334
31569,1,2.0,1238287693
31663,1,4.0,946174225
31724,1,3.0,1461087979
31830,1,5.0,1302665130
31838,1,3.0,1431789532
31918,1,4.0,865954714
32057,1,4.0,1444408492
32074,1,5.0,1256464266
32166,1,4.0,1185589615
32232,1,5.0,849713678
32249,1,3.0,865882002
32278,1,3.5,1163448406
32377,1,3.0,1488553953
32466,1,4.0,851504330
32525,1,4.0,861281346
32631,1,3.0,1400368850
32736,1,5.0,974691518
32904,1,4.0,834591121
33125,1,4.0,974877859
33146,1,3.0,1296423973
33226,1,3.0,1428173630
33263,1,3.5,1274016071
33289,1,4.5,1298163735
33295,1,3.5,1083243912
33323,1,3.0,1480320824
33396,1,4.0,1330721486
33473,1,4.5,1448538176
33543,1,3.5,1457143473
33687,1,4.0,942707303
33700,1,3.5,1506576173
33765,1,4.0,1494865568
33801,1,3.0,1385771175
33929,1,5.0,1034117714
33959,1,4.0,1550177556
34076,1,2.5,1164562905
34080,1,4.0,949632406
34170,1,4.0,949322763
34186,1,3.0,867363134
34190,1,2.0,831412843
34358,1,5.0,1552277606
34580,1,5.0,834746870
34631,1,4.5,1523788531
34781,1,4.0,1438011995
34782,1,5.0,1330720400
34834,1,4.0,853402877
34997,1,4.0,1044505990
35113,1,4.0,1255041424
35206,1,2.5,1566247848
35275,1,4.0,852158594
35305,1,4.0,961973588
35320,1,3.0,1218582587
35362,1,5.0,1439156437
35407,1,3.0,868202967
35503,1,3.5,1381123156
35656,1,5.0,965683119
35904,1,5.0,1105394537
36030,1,5.0,852834064
36087,1,5.0,1285014311
36105,1,5.0,1047533195
36212,1,4.0,1212653657
36223,1,4.0,944966295
36273,1,5.0,861380412
36438,1,3.0,869550763
36463,1,4.0,1439790547
36556,1,4.5,1153700985
36760,1,3.0,1491581208
36789,1,4.0,846198474
36833,1,4.0,976416003
36846,1,4.5,1291404868
36911,1,4.0,848734243
36967,1,5.0,852733134
37028,1,4.0,835562145
37049,1,3.5,1107585755
37224,1,5.0,1436951633
37238,1,2.5,1232963274
37339,1,3.0,850073694
37340,1,5.0,1491166299
37421,1,4.0,849001942
37434,1,5.0,834599347
37449,1,3.0,1108449529
37609,1,4.5,1226992503
37615,1,4.0,1244972232
37648,1,3.0,1310365163
37649,1,4.0,859461338
37801,1,2.5,1111498400
37933,1,5.0,856127030
37953,1,4.0,949268801
37972,1,3.5,1163975555
38023,1,4.5,1305857133
38175,1,5.0,861785496
38206,1,2.5,1202348856
38244,1,3.0,851625670
38317,1,5.0,943705509
38381,1,3.5,1166000431
38395,1,4.5,1106949170
38410,1,5.0,1193827695
38555,1,4.0,1225326130
38828,1,4.0,1465413366
38829,1,5.0,1119575664
38830,1,4.0,1229717694
38865,1,4.0,1424462534
38913,1,4.0,1119369488
38937,1,5.0,860399156
39122,1,4.0,1142597646
39153,1,5.0,861368925
39183,1,3.5,1448003954
39306,1,4.5,1440834205
39330,1,5.0,835181020
39334,1,3.5,1067957240
39357,1,3.0,891017648
39560,1,4.0,1008271092
39638,1,4.0,849817711
39645,1,4.0,1004852534
39716,1,4.0,998670520
39792,1,5.0,954171684
40233,1,5.0,1504285032
40505,1,5.0,859682933
40509,1,4.0,1385073530
40541,1,4.0,1173569101
40619,1,5.0,1051290548
40770,1,3.0,1100598323
40776,1,3.0,941224557
40985,1,4.0,1005714459
41011,1,4.5,1251565251
41140,1,3.0,852738790
41270,1,3.0,1062444714
41510,1,3.0,1525725255
41571,1,3.0,869562923
41615,1,3.5,1069974880
41653,1,3.0,945468066
41657,1,3.5,1460132450
41675,1,0.5,1520056223
41742,1,4.0,1150802842
41778,1,5.0,1364816011
41814,1,3.0,1180525731
41836,1,4.0,1132709572
41903,1,3.5,1307704922
41990,1,4.0,1479043673
42025,1,3.5,1451265981
42063,1,4.0,943061288
42126,1,3.0,847182304
42161,1,4.0,855328427
42173,1,5.0,827928453
42366,1,5.0,1037743445
42598,1,4.0,992219640
42606,1,3.0,967427541
42629,1,4.0,968260490
42725,1,4.0,941828888
42790,1,3.0,1541643696
42913,1,3.0,1266714802
42995,1,5.0,833101933
43055,1,4.0,998944268
43074,1,4.0,850670650
43113,1,4.0,993155495
43153,1,4.0,992389868
43165,1,5.0,846159276
43167,1,3.5,1195311480
43852,1,2.0,905110002
43980,1,4.0,1225289054
44033,1,4.0,1257079850
44083,1,5.0,1005430686
44144,1,3.0,900955236
44258,1,4.0,1200939636
44271,1,4.0,1310037232
44292,1,4.0,1533760657
44337,1,5.0,851969740
44341,1,3.0,1152564655
44504,1,3.0,834673772
44566,1,4.0,1485084444
44573,1,5.0,833966171
44763,1,5.0,1171743416
44772,1,4.0,1067629509
44787,1,4.5,1113316080
44935,1,4.5,1424904526
44984,1,5.0,856548082
45043,1,4.0,987836172
45103,1,4.0,1543883040
45117,1,4.0,1442256969
45118,1,4.5,1133316857
45163,1,4.0,1360264601
45230,1,4.0,1171862188
45445,1,4.0,938910621
45452,1,3.0,1473205610
45494,1,5.0,1470802095
45536,1,5.0,1330889873
45593,1,2.5,1104514226
45783,1,4.0,1232572152
45797,1,1.0,859761421
45819,1,5.0,956580384
45908,1,4.0,1266453347
45919,1,3.0,851131907
46076,1,3.0,948137450
46087,1,5.0,833662336
46109,1,4.5,1433912099
46221,1,4.0,1117411725
46312,1,5.0,1328205630
46350,1,4.0,1111824188
46415,1,5.0,834481962
46527,1,2.0,1242952608
46549,1,4.0,1347614913
46593,1,4.0,1234151346
46604,1,4.0,1514893703
46735,1,5.0,1451773005
46859,1,4.0,832268306
46863,1,4.0,1470593412
46915,1,3.5,1178830601
46930,1,5.0,966362337
46952,1,3.5,1435592410
46972,1,4.5,1183993014
46989,1,5.0,1192914092
47024,1,4.0,987303546
47031,1,3.5,1479408502
47058,1,4.0,1091586885
47065,1,3.5,1459788115
47299,1,3.0,1437745628
47358,1,4.0,1126359803
47425,1,4.0,1408930797
47439,1,4.0,1213365743
47449,1,4.5,1199934233
47486,1,4.5,1075982889
47512,1,4.5,1324187519
47574,1,4.0,1115413595
47668,1,4.0,1495242889
47759,1,4.0,1432365762
47767,1,4.0,1141789723
47829,1,4.0,865919368
47881,1,3.5,1105135231
47891,1,3.0,1441506468
47914,1,4.5,1502043678
48012,1,4.0,1112709998
48067,1,1.5,1240450481
48110,1,4.0,1344642160
48181,1,3.5,1288212918
48202,1,4.0,1489506806
48332,1,4.0,942790487
48460,1,5.0,1067833566
48508,1,0.5,1505595364
48600,1,4.0,1200292894
48627,1,4.5,1337188285
48631,1,4.0,1077160309
48688,1,4.5,1272642550
48734,1,4.0,1509008074
48750,1,4.0,1495291062
48772,1,4.5,1460568273
48806,1,2.0,1447365034
48832,1,4.5,1569014488
48844,1,4.0,1131401035
48941,1,4.0,901553956
48957,1,5.0,955260203
49010,1,4.0,1201544419
49069,1,5.0,1390100597
49091,1,4.5,1211223531
49253,1,4.0,1117145389
49356,1,5.0,1321206218
49383,1,3.0,861821846
49438,1,4.0,829262942
49468,1,4.0,1092818482
49640,1,4.0,1079315911
49663,1,2.5,1088381410
49682,1,4.0,1101534772
49690,1,4.0,846974656
49868,1,4.0,866979386
49873,1,3.0,1444599749
49894,1,5.0,1534038977
49990,1,3.5,1444938677
49998,1,5.0,1303171778
50084,1,4.0,1007237252
50338,1,4.0,1505768522
50547,1,3.0,1532156810
50582,1,4.0,1317788926
50700,1,4.0,1090604251
51051,1,5.0,1296952843
51129,1,5.0,858870474
51200,1,3.0,940185845
51366,1,1.0,1127049398
51388,1,4.0,1279954057
51415,1,4.0,1112606425
51440,1,4.0,854483346
51447,1,4.0,1220174090
51781,1,4.0,846510673
52056,1,4.5,1111497937
52071,1,3.0,851612737
52180,1,3.0,1168635543
52251,1,5.0,1034543411
52346,1,3.5,1142685586
52350,1,5.0,1557620483
52413,1,4.0,1098921862
52541,1,4.0,939225638
52584,1,3.5,1225243775
52594,1,5.0,1391965198
52632,1,4.0,1176164749
52661,1,4.0,903109469
52724,1,4.5,1569340747
52793,1,4.0,1440435439
52873,1,4.0,928201410
52876,1,3.5,1223765875
53106,1,1.5,1248976827
53113,1,4.0,1205554827
53144,1,4.0,859206073
53206,1,4.5,1145626373
53214,1,1.0,1561811986
53308,1,5.0,848957853
53340,1,4.0,1134531824
53370,1,4.0,1359409597
53378,1,4.5,1290678318
53390,1,4.0,1150854535
53393,1,5.0,1000555828
53410,1,5.0,974597595
53465,1,3.0,853339287
53515,1,3.0,835661258
53541,1,4.0,855741277
53611,1,4.0,1442091010
53614,1,2.5,1212671085
53616,1,3.0,862163070
53801,1,5.0,979838523
53972,1,5.0,862295711
53986,1,4.0,1443327271
54273,1,4.0,853965449
54313,1,4.0,1112727431
54371,1,4.0,850925094
54427,1,4.0,869543961
54448,1,3.0,1490237603
54540,1,3.0,983259314
54571,1,2.5,1374484909
54606,1,4.5,1077034871
54616,1,5.0,958676113
54695,1,3.5,1550091893
54779,1,4.0,1341185962
54806,1,5.0,1050857234
54833,1,4.0,1111548506
54894,1,4.0,940755265
54921,1,4.0,1545944521
55022,1,4.0,1290705767
55063,1,1.0,1126090778
55162,1,5.0,863347313
55241,1,2.5,1451589608
55294,1,5.0,832073031
55366,1,3.5,1418953399
55401,1,4.0,1233352284
55475,1,4.0,1440311247
55574,1,5.0,1458763589
55598,1,5.0,961109877
55660,1,5.0,832790702
55731,1,3.0,1531804196
55765,1,3.5,1306708538
55814,1,3.0,1484536676
55818,1,5.0,1203729891
55867,1,3.5,1297045175
55900,1,5.0,1479880717
55904,1,3.0,857240493
56096,1,4.0,1077456844
56180,1,3.5,1483730686
56231,1,4.0,1176710183
56264,1,5.0,839768218
56374,1,5.0,1538023113
56409,1,4.0,1114609870
56538,1,4.0,938873696
56851,1,4.0,851531543
56914,1,3.0,1231724219
56943,1,3.0,929041427
57006,1,5.0,1005877229
57010,1,4.0,1110781900
57109,1,4.0,1140324385
57112,1,5.0,828884881
57172,1,5.0,833286732
57197,1,4.0,1082261946
57224,1,4.0,1401263336
57387,1,4.0,1447102479
57520,1,3.0,1452654776
57524,1,4.0,1103803090
57547,1,3.0,1168192439
57564,1,4.5,1077782213
57604,1,5.0,958145999
57709,1,5.0,1301867493
57774,1,4.0,1333791390
57786,1,5.0,846250122
57791,1,4.0,953580083
57839,1,3.5,1276126523
57947,1,3.5,1264873612
57962,1,3.0,834429366
58000,1,3.5,1256061700
58023,1,3.0,1193360822
58036,1,3.5,1204482732
58098,1,4.0,1089122644
58118,1,3.0,960846554
58121,1,5.0,974692579
58141,1,5.0,1550880171
58162,1,3.5,1440266444
58262,1,4.0,1154508897
58323,1,3.0,865781555
58440,1,2.0,1290293044
58456,1,4.5,1385853234
58512,1,2.0,1029200917
58529,1,4.0,1212925884
58531,1,1.0,1506885164
58694,1,4.0,1451847779
58746,1,5.0,832901286
58796,1,4.0,1150488372
58800,1,4.0,1236179746
58904,1,5.0,1533666423
58927,1,4.0,831052494
59190,1,2.5,1169265231
59305,1,4.0,1277364843
59369,1,4.0,994700333
59437,1,5.0,853431341
59466,1,4.0,1435521699
59520,1,3.0,1141694952
59558,1,4.0,857530426
59649,1,5.0,829142296
59685,1,4.0,881150215
59763,1,5.0,1148844836
59802,1,3.0,1521362881
59834,1,4.0,1092411506
59836,1,3.5,1504153233
59853,1,5.0,1411423970
59863,1,5.0,1213826402
59981,1,2.5,1245319775
60004,1,5.0,1432665728
60041,1,5.0,854702692
60223,1,4.0,1258324088
60312,1,4.5,1101951594
60339,1,4.0,1177711239
60377,1,3.0,849211860
60475,1,4.0,1530230854
60494,1,3.0,847462431
60495,1,4.5,1176872614
60536,1,4.0,863337396
60574,1,5.0,834683645
60858,1,3.5,1123840982
60933,1,5.0,1090089906
60979,1,4.0,1532600734
61046,1,4.0,1126240893
61059,1,5.0,1042999356
61083,1,5.0,847982260
61160,1,4.0,862286857
61216,1,3.5,1501975243
61237,1,4.0,830758216
61436,1,4.0,952365939
61461,1,3.5,1332009788
61499,1,3.0,859147210
61501,1,3.5,1341359553
61576,1,4.0,1535829745
61650,1,4.0,859006652
61768,1,5.0,1447789080
61805,1,4.0,1458891620
61934,1,3.0,863026820
61960,1,5.0,852395263
61989,1,3.0,831891417
62069,1,5.0,1462000941
62214,1,4.0,868759462
62263,1,3.5,1522769002
62350,1,5.0,1060379540
62357,1,5.0,987206937
62429,1,2.5,1200926784
62451,1,4.0,1306214379
62612,1,5.0,847550558
62619,1,4.0,846765857
62651,1,4.0,941408662
62675,1,4.0,832447763
62792,1,3.5,1087224018
62803,1,5.0,1305003000
62986,1,3.0,1217835263
63023,1,3.5,1486088232
63096,1,4.0,1466225310
63233,1,4.0,1108871288
63249,1,3.0,1214621152
63313,1,3.5,1504885665
63317,1,4.5,1125615197
63366,1,4.0,1454690253
63405,1,4.0,1181135198
63416,1,3.0,859988605
63465,1,2.0,1175758030
63483,1,4.5,1282531110
63569,1,1.5,1143718104
63686,1,4.0,854351943
63804,1,3.0,864396454
63837,1,4.5,1190260307
64008,1,3.0,1204882633
64017,1,3.0,1086205218
64038,1,4.0,832497065
64132,1,4.0,1437513223
64236,1,5.0,980195634
64255,1,5.0,864481278
64258,1,4.0,861776257
64276,1,5.0,1236106172
64282,1,5.0,945647876
64301,1,5.0,1519937615
64466,1,4.5,1205376769
64504,1,3.0,1130379643
64516,1,4.0,1433546663
64519,1,4.5,1566342618
64574,1,4.5,1485925542
64585,1,4.0,1376170305
64617,1,4.0,860351087
64784,1,5.0,1296252727
64848,1,3.5,1088996240
65122,1,5.0,1541873532
65153,1,3.5,1374433084
65192,1,2.5,1441025687
65385,1,4.5,1176028715
65482,1,5.0,849352382
65548,1,3.5,1555754699
65687,1,4.0,1206100940
65735,1,4.0,861011348
65745,1,5.0,900937803
65821,1,4.0,1048878889
65826,1,2.5,1436637552
65878,1,5.0,1307375743
65981,1,4.0,1429660292
66029,1,4.0,857041644
66084,1,4.0,994580592
66191,1,4.5,1077158130
66267,1,5.0,851276271
66403,1,4.0,1339030708
66444,1,3.0,834365713
66462,1,5.0,1056778868
66506,1,4.5,1355822505
66626,1,3.5,1153607940
66748,1,3.0,1472847409
66849,1,4.0,1451272413
67035,1,2.0,1510878724
67164,1,4.0,869593613
67192,1,2.0,1415387999
67252,1,4.0,862901866
67313,1,5.0,848688622
67352,1,3.0,943616311
67377,1,3.0,851626249
67378,1,3.0,1124113288
67633,1,5.0,833253139
67643,1,4.0,1334214001
67676,1,4.0,1168190015
67694,1,4.0,1322662660
67809,1,3.0,1553455876
67825,1,3.0,1501475038
67842,1,4.0,1505731018
67980,1,1.0,1136692287
68066,1,3.5,1443155175
68391,1,4.0,1103342279
68403,1,5.0,853765950
68550,1,4.0,1287437727
68597,1,2.0,1118165884
68599,1,3.5,1116642734
68605,1,5.0,1298578117
68631,1,4.0,1215023217
68633,1,4.5,1458863648
68698,1,4.0,1370149370
68770,1,5.0,1040155125
68781,1,4.5,1255137319
68880,1,4.0,1463624292
68895,1,5.0,966189796
69030,1,5.0,1303464840
69062,1,3.5,1446948570
69088,1,4.5,1290290767
69116,1,5.0,1244500551
69135,1,3.5,1442841588
69236,1,4.0,1116948444
69331,1,5.0,967953990
69375,1,4.0,850391833
69382,1,3.5,1174853986
69404,1,4.0,1279729202
69405,1,4.0,1225264577
69542,1,3.5,1486318348
69664,1,4.0,1288601961
69742,1,5.0,965454137
69813,1,4.5,1522185428
69825,1,4.0,851452534
69855,1,4.0,832442681
70005,1,5.0,855928736
